@relation svmModel
@attribute count_tokens real
@attribute count_sents real
@attribute frac_puncs real
@attribute avg_token_len real
@attribute stdev_token_len real
@attribute avg_sent_len1 real
@attribute avg_sent_len2 real
@attribute num_digits real
@attribute decision{0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0}
@data
475.0,60.0,0.0,5.1410527,2.8312347,16.272728,90.0625,40.0,12.0
482.0,70.0,0.0,4.7634854,2.5060258,18.033333,94.68965,40.0,12.0
630.0,71.0,0.0,5.0174603,2.840971,21.625,117.21875,52.0,12.0
630.0,71.0,0.0,5.0174603,2.840971,21.625,117.25,52.0,12.0
444.0,48.0,0.0045045046,5.1193695,2.6074512,19.64,107.48,33.0,12.0
450.0,81.0,0.0,4.9533334,2.4899893,10.109091,47.072727,93.0,12.0
871.0,104.0,0.0034443168,5.1997705,2.6371112,16.0,86.983604,41.0,12.0
871.0,104.0,0.0034443168,5.1997705,2.6371112,16.0,87.31148,41.0,12.0
990.0,118.0,0.01010101,5.008081,2.688905,18.79661,102.89474,78.0,13.0
528.0,51.0,0.0018939395,5.160985,3.0205479,20.714285,114.89286,37.0,13.0
939.0,81.0,0.0,5.0181046,2.6271088,25.4,140.05,64.0,13.0
568.0,54.0,0.0017605633,5.0598593,2.9142578,21.655172,126.0,32.0,13.0
726.0,91.0,0.0013774105,5.247934,2.8146071,20.538462,115.051285,27.0,13.0
561.0,48.0,0.0017825312,5.1229944,2.9945047,22.703703,126.111115,30.0,13.0
710.0,70.0,0.0028169013,4.9774647,2.68371,19.75,107.46154,52.0,13.0
623.0,56.0,0.0032102729,5.020867,2.765511,21.967741,119.645164,26.0,13.0
476.0,53.0,0.0,5.0861344,2.6896424,20.038462,110.15385,77.0,13.0
966.0,101.0,0.0020703934,5.0766044,2.702719,18.271187,98.13559,86.0,13.0
515.0,43.0,0.009708738,5.161165,2.7819183,24.217392,136.82608,13.0,13.0
529.0,50.0,0.0037807184,5.1342154,2.8555233,28.35,161.2,26.0,13.0
540.0,51.0,0.016666668,5.5185184,3.0872538,26.818182,193.72223,13.0,13.0
578.0,54.0,0.0034602077,5.0692043,2.864662,24.192308,139.08,22.0,13.0
547.0,45.0,0.0036563072,5.193784,2.768806,27.952381,160.28572,11.0,13.0
615.0,60.0,0.0016260162,5.0325203,2.5685256,19.882353,107.882355,16.0,13.0
564.0,56.0,0.0,5.058511,2.621199,20.032259,108.935486,22.0,13.0
563.0,46.0,0.001776199,4.8916516,2.445275,27.5,149.63637,33.0,13.0
591.0,65.0,0.0,5.1573606,2.8123384,19.441177,115.77419,22.0,13.0
538.0,45.0,0.0055762082,4.994424,2.7085776,25.347826,145.22728,14.0,13.0
552.0,58.0,0.0054347827,5.3315215,2.8285346,24.875,144.45833,26.0,13.0
530.0,47.0,0.0056603774,4.8207545,2.6846755,23.04,122.16,31.0,13.0
534.0,52.0,0.0,5.116105,2.690251,19.666666,107.5,86.0,13.0
534.0,51.0,0.0,5.1123595,2.687626,20.275862,111.206894,85.0,13.0
593.0,48.0,0.0016863407,4.784148,2.5639777,24.73077,130.73077,23.0,13.0
596.0,52.0,0.0016778524,4.7785234,2.544494,24.846153,131.3077,23.0,13.0
505.0,41.0,0.003960396,4.972277,2.6317225,23.869566,135.72728,12.0,13.0
630.0,53.0,0.004761905,5.3746033,3.0272849,26.192308,165.95833,18.0,13.0
688.0,57.0,0.0029069767,5.350291,2.9923813,24.193548,149.34483,18.0,13.0
711.0,71.0,0.0028129395,5.099859,2.92231,20.552631,112.76316,18.0,13.0
493.0,40.0,0.0,4.9614606,2.7150958,25.428572,145.7,12.0,13.0
591.0,52.0,0.0033840947,5.1150594,2.6493225,23.777779,132.62962,66.0,13.0
528.0,44.0,0.0,4.9166665,2.5407019,25.863636,140.81818,12.0,13.0
553.0,69.0,0.0036166366,5.19349,2.773645,20.266666,116.655174,66.0,13.0
523.0,47.0,0.0057361377,5.1147227,2.712169,20.535715,116.92593,39.0,13.0
526.0,39.0,0.0076045627,5.4790874,3.4446378,29.578947,178.36842,30.0,13.0
558.0,59.0,0.0,5.105735,2.8807735,19.935484,112.166664,42.0,13.0
610.0,54.0,0.0,5.2065573,2.7734017,29.636364,171.04546,44.0,13.0
579.0,60.0,0.0017271157,5.205527,2.9252453,25.16,148.41667,20.0,13.0
635.0,57.0,0.0,5.2913384,2.9034605,28.458334,172.47826,25.0,13.0
567.0,48.0,0.0,5.1569667,2.8720615,25.625,150.52174,15.0,13.0
567.0,61.0,0.0017636684,5.185185,2.7169719,23.73077,133.73077,29.0,13.0
511.0,47.0,0.0039138943,5.3581214,2.9818342,28.736841,170.05263,36.0,13.0
549.0,48.0,0.0,5.125683,2.7402172,23.038462,128.11539,11.0,13.0
572.0,59.0,0.0017482517,5.216783,2.7255306,25.75,147.04167,29.0,13.0
577.0,47.0,0.0051993066,4.9584055,2.66273,28.318182,170.45,17.0,13.0
556.0,53.0,0.0017985612,5.0395684,2.7343836,24.08,133.08,66.0,13.0
536.0,53.0,0.005597015,5.2294774,2.901613,23.36,132.44,9.0,13.0
495.0,58.0,0.004040404,5.266667,2.7927756,15.857142,87.14286,19.0,13.0
554.0,53.0,0.0,5.563177,3.0150912,25.956522,157.04347,41.0,13.0
496.0,61.0,0.002016129,4.987903,2.6380928,15.416667,85.67647,49.0,14.0
480.0,61.0,0.0,4.889583,2.55406,14.540541,76.916664,40.0,14.0
444.0,36.0,0.0045045046,5.1599097,2.7556884,22.09091,128.95238,15.0,14.0
438.0,34.0,0.00456621,5.2511415,2.859084,27.588236,160.0,10.0,14.0
480.0,37.0,0.004166667,5.15625,2.7618237,22.782608,133.09091,15.0,14.0
488.0,59.0,0.008196721,5.135246,2.8222904,19.962963,109.92593,24.0,14.0
610.0,60.0,0.0,5.0557375,2.6426866,20.424242,110.57576,35.0,14.0
419.0,42.0,0.0071599046,4.976134,2.790096,19.956522,107.565216,29.0,14.0
423.0,46.0,0.0,5.2718678,2.7209609,15.9,87.066666,60.0,14.0
504.0,71.0,0.003968254,5.1289682,2.7206655,14.615385,79.76316,87.0,14.0
516.0,70.0,0.0019379845,5.129845,2.720969,14.6,79.5641,87.0,14.0
542.0,81.0,0.0018450185,5.0110703,2.7790532,15.871795,88.833336,66.0,14.0
502.0,74.0,0.001992032,5.0378485,2.770896,15.540541,87.44118,66.0,14.0
277.0,33.0,0.0036101083,5.303249,2.9401531,21.642857,123.78571,17.0,14.0
268.0,33.0,0.0,5.3619404,2.948496,21.0,120.71429,6.0,14.0
452.0,47.0,0.0022123894,5.011062,2.7798839,17.551723,102.92308,16.0,14.0
553.0,62.0,0.009041592,5.265823,2.7135468,24.0,137.48,56.0,14.0
459.0,49.0,0.006535948,5.028322,2.817863,17.2,97.25,16.0,14.0
496.0,43.0,0.0,5.282258,2.8850584,26.7,154.8,4.0,14.0
490.0,42.0,0.0,5.2306123,2.9035292,24.181818,137.68182,10.0,14.0
362.0,26.0,0.0,5.2983427,2.8526335,26.0,150.93333,0.0,14.0
351.0,37.0,0.0028490028,4.849003,2.657569,17.772728,96.38095,27.0,14.0
580.0,55.0,0.0,4.677586,2.4128635,21.233334,108.46667,26.0,14.0
489.0,62.0,0.0020449897,5.0695295,2.6744406,14.153846,74.61539,81.0,14.0
484.0,60.0,0.0020661156,5.055785,2.6927755,14.675675,77.75676,72.0,14.0
497.0,53.0,0.0020120724,5.16499,2.873061,17.5,97.32258,31.0,14.0
538.0,54.0,0.001858736,4.9962826,2.7369144,20.51724,113.78571,21.0,14.0
525.0,52.0,0.0,5.1409526,2.673171,22.92,127.76,12.0,14.0
465.0,50.0,0.0021505377,5.008602,2.653447,19.037037,106.15385,30.0,14.0
318.0,34.0,0.0,5.0880504,2.8569322,17.7,100.52631,9.0,14.0
368.0,54.0,0.0027173914,5.228261,2.6727395,12.166667,65.416664,87.0,14.0
369.0,54.0,0.0027100272,5.224932,2.669882,12.194445,64.80556,87.0,14.0
554.0,78.0,0.0018050541,5.001805,2.5762722,19.4375,112.93104,110.0,14.0
548.0,78.0,0.0018248175,4.998175,2.5818696,19.25,111.62069,106.0,14.0
356.0,39.0,0.0028089888,4.9382024,2.6151252,18.809525,104.5,19.0,14.0
428.0,44.0,0.0,4.974299,2.750835,24.421053,133.47368,10.0,14.0
362.0,42.0,0.005524862,5.1049724,2.6984804,17.52174,94.86957,34.0,14.0
330.0,49.0,0.0,5.378788,3.2611866,14.538462,82.68,9.0,14.0
503.0,47.0,0.0,5.2326045,3.0515091,25.952381,155.4,13.0,14.0
468.0,43.0,0.0,5.2649574,3.0181596,25.4,152.94737,13.0,14.0
474.0,50.0,0.012658228,5.1181436,2.9522886,18.857143,102.32143,8.0,14.0
476.0,50.0,0.008403362,5.1365547,2.9803712,21.75,120.541664,8.0,14.0
411.0,58.0,0.00729927,5.13382,2.8075507,16.962963,95.5,108.0,14.0
411.0,56.0,0.00243309,5.114355,2.7945137,17.538462,99.08,99.0,14.0
363.0,34.0,0.0,5.201102,2.9515479,24.6875,148.8,12.0,14.0
494.0,58.0,0.0020242915,5.2024293,2.6249175,15.828571,86.11429,121.0,14.0
390.0,60.0,0.0025641026,5.097436,2.8112845,12.444445,66.34286,46.0,14.0
404.0,50.0,0.00990099,4.809406,2.599658,18.625,105.181816,27.0,14.0
390.0,59.0,0.0025641026,5.1,2.8134751,12.444445,66.4,46.0,14.0
440.0,52.0,0.0045454544,5.0295453,2.7421885,17.0,100.30769,47.0,14.0
304.0,21.0,0.0,5.0592103,2.5732276,27.166666,152.5,50.0,15.0
397.0,35.0,0.0025188916,5.1057935,2.8881595,21.75,119.9,28.0,15.0
320.0,25.0,0.003125,4.84375,2.4800375,26.461538,142.84616,72.0,15.0
283.0,19.0,0.0,4.8409896,2.2033103,27.545454,149.27272,34.0,15.0
206.0,14.0,0.0,5.029126,2.5786884,24.666666,137.11111,35.0,15.0
279.0,26.0,0.007168459,4.921147,2.5863342,20.4,108.8,45.0,15.0
134.0,16.0,0.0074626864,5.052239,2.7813797,18.25,100.375,32.0,15.0
327.0,23.0,0.003058104,5.2140675,3.0465379,29.083334,168.08333,34.0,15.0
387.0,32.0,0.005167959,5.2118864,2.604222,24.647058,140.11765,62.0,15.0
317.0,17.0,0.0031545742,4.791798,2.5678544,26.23077,139.76923,51.0,15.0
128.0,9.0,0.015625,4.8046875,2.64297,19.857143,105.0,27.0,15.0
220.0,18.0,0.0045454544,4.859091,2.4814146,26.222221,142.0,67.0,15.0
1316.0,101.0,7.598784E-4,4.8221884,2.4554355,23.459017,124.22951,90.0,15.0
144.0,54.0,0.0069444445,5.1805553,2.1201828,7.4166665,42.541668,213.0,15.0
138.0,41.0,0.02173913,4.847826,2.0778418,9.111111,50.0,176.0,15.0
1460.0,125.0,0.004109589,4.8157535,2.4691913,19.670732,103.268295,160.0,15.0
213.0,13.0,0.0046948357,4.6431923,2.1305766,28.375,149.125,41.0,15.0
193.0,17.0,0.005181347,4.8445597,2.3974688,21.1,111.6,33.0,15.0
213.0,17.0,0.0046948357,4.802817,2.468314,21.181818,111.09091,30.0,15.0
325.0,26.0,0.003076923,4.9353848,2.5405297,23.533333,127.2,24.0,15.0
288.0,25.0,0.0034722222,5.1909723,2.5086641,21.0,117.4,37.0,15.0
226.0,16.0,0.0044247787,5.0,2.4204147,26.88889,149.77777,28.0,15.0
630.0,45.0,0.0015873016,4.9269843,2.5562396,26.115385,142.23077,37.0,15.0
255.0,15.0,0.003921569,4.7647057,2.598553,25.0,132.45454,30.0,15.0
376.0,28.0,0.0026595744,4.87766,2.5382044,24.0,128.64706,53.0,15.0
189.0,15.0,0.01058201,5.047619,2.6928985,20.6,113.1,38.0,15.0
774.0,49.0,0.0025839794,4.789406,2.3544626,26.903225,143.2258,68.0,15.0
450.0,37.0,0.006666667,4.9844446,2.5849533,21.434782,115.78261,26.0,15.0
181.0,13.0,0.0,4.812155,2.5004003,31.833334,174.66667,50.0,15.0
337.0,93.0,0.002967359,4.166172,2.2292202,6.7384615,30.830769,444.0,15.0
154.0,15.0,0.0064935065,4.844156,2.604018,23.714285,127.71429,49.0,15.0
196.0,20.0,0.0,4.9540815,2.7129579,23.555555,128.55556,33.0,15.0
239.0,19.0,0.0041841003,4.7698746,2.3979964,23.545454,124.0,40.0,15.0
411.0,40.0,0.00243309,4.6545014,2.2544582,22.45,115.1,42.0,15.0
267.0,18.0,0.0037453184,4.599251,2.2436943,28.5,148.3,42.0,15.0
221.0,21.0,0.004524887,4.81448,2.2745843,21.818182,115.545456,36.0,15.0
300.0,20.0,0.0033333334,4.8566666,2.551364,26.833334,145.16667,36.0,15.0
337.0,25.0,0.005934718,4.908012,2.406807,24.2,131.4,39.0,15.0
327.0,30.0,0.003058104,5.149847,2.810888,22.3125,124.4375,46.0,15.0
250.0,19.0,0.008,4.708,2.4180007,20.923077,108.61539,72.0,15.0
351.0,39.0,0.0,5.136752,2.621104,17.681818,96.40909,26.0,15.0
254.0,26.0,0.0,5.0826774,2.8237348,16.588236,89.47059,56.0,15.0
374.0,41.0,0.0053475937,4.8395724,2.4518769,17.956522,93.478264,64.0,15.0
296.0,21.0,0.0033783785,4.9155407,2.5751467,21.6,115.4,31.0,15.0
510.0,49.0,0.0,4.766667,2.4651432,20.74074,107.666664,61.0,15.0
284.0,20.0,0.0035211267,4.8943663,2.6463037,25.5,138.41667,24.0,15.0
281.0,28.0,0.0035587188,4.7224197,2.5255613,22.071428,122.30769,52.0,15.0
262.0,25.0,0.003816794,4.9847326,2.5814512,20.428572,110.64286,65.0,15.0
466.0,40.0,0.0042918455,5.229614,2.7586913,26.31579,151.42105,48.0,15.0
244.0,46.0,0.0040983604,4.9385247,2.6083705,9.733334,46.666668,123.0,15.0
667.0,65.0,0.0014992504,5.034483,2.7401717,22.6875,124.5,65.0,16.0
435.0,45.0,0.0,5.4551725,3.0308285,16.333334,92.166664,60.0,16.0
435.0,42.0,0.0,5.381609,3.0288477,17.925926,101.44444,54.0,16.0
434.0,40.0,0.0,5.140553,2.7966511,19.24,105.32,25.0,16.0
550.0,41.0,0.0036363637,5.1036363,2.821055,29.4,166.85,15.0,16.0
431.0,38.0,0.0,5.3016243,2.7404306,24.578947,141.8421,0.0,16.0
403.0,43.0,0.0024813896,4.682382,2.2899854,20.136364,103.045456,29.0,16.0
534.0,68.0,0.0018726592,5.0898876,2.7429457,13.25532,67.61702,59.0,16.0
497.0,52.0,0.0020120724,4.981891,2.7368987,14.894737,77.0,44.0,16.0
273.0,31.0,0.0,4.9267397,2.5394573,21.357143,114.28571,34.0,16.0
514.0,40.0,0.007782101,5.029183,2.7842536,27.55,153.85,8.0,16.0
397.0,44.0,0.0,4.8816123,2.611463,20.761906,110.0,26.0,16.0
573.0,58.0,0.0,5.0034904,2.8092315,19.875,109.51613,43.0,16.0
468.0,48.0,0.0042735045,5.181624,2.843333,26.526316,151.3158,14.0,16.0
387.0,47.0,0.0,5.4857883,2.8722456,19.40909,112.818184,9.0,16.0
518.0,60.0,0.0038610038,5.1235523,2.7774951,21.807692,120.76923,43.0,16.0
460.0,37.0,0.002173913,5.093478,2.6852975,21.73913,120.608696,35.0,16.0
490.0,42.0,0.006122449,4.822449,2.564099,24.181818,129.09091,48.0,16.0
374.0,37.0,0.0053475937,4.818182,2.5842152,21.421053,113.52631,101.0,16.0
682.0,52.0,0.004398827,4.9237537,2.7103682,28.153847,154.34616,26.0,16.0
543.0,53.0,0.0036832413,4.9189687,2.542613,18.333334,96.0,30.0,16.0
503.0,45.0,0.007952286,4.858847,2.5756867,18.096775,93.935486,45.0,16.0
434.0,30.0,0.0,5.073733,2.6438484,20.782608,113.391304,42.0,16.0
395.0,39.0,0.0,5.058228,2.7676563,21.65,118.4,52.0,16.0
328.0,37.0,0.0060975607,5.4512196,2.8376923,22.4375,139.73334,21.0,16.0
394.0,37.0,0.002538071,5.319797,2.8533099,21.55,123.3,16.0,16.0
572.0,46.0,0.0,5.0979023,2.8118484,24.8,138.4,17.0,16.0
518.0,47.0,0.0,5.1988416,2.8496845,22.64,127.24,19.0,16.0
577.0,58.0,0.0034662045,5.155979,2.737492,22.357143,125.57143,74.0,16.0
445.0,36.0,0.0,4.930337,2.5872827,26.555555,145.61111,24.0,16.0
425.0,25.0,0.009411764,5.075294,2.7352135,25.5,142.38889,22.0,16.0
470.0,36.0,0.0,5.244681,2.8831346,29.529411,171.70589,46.0,16.0
441.0,37.0,0.0,5.249433,2.8779259,27.82353,161.11765,55.0,16.0
550.0,56.0,0.0,4.981818,2.3385334,20.827587,112.206894,20.0,16.0
546.0,53.0,0.0018315018,5.065934,2.6635597,22.037037,121.40741,71.0,16.0
445.0,40.0,0.002247191,4.9617977,2.610416,26.61111,146.38889,54.0,16.0
424.0,50.0,0.0023584906,5.0896225,2.6752675,16.448277,87.55173,81.0,16.0
480.0,43.0,0.00625,4.983333,2.6187894,20.307692,113.4,80.0,16.0
449.0,44.0,0.004454343,5.2383075,2.7805815,23.238094,132.2381,21.0,16.0
645.0,52.0,0.0,4.9705424,2.5610209,23.433332,127.2,14.0,16.0
417.0,41.0,0.0,4.88729,2.6141574,19.083334,100.916664,62.0,16.0
321.0,23.0,0.0062305294,5.1588783,2.6703043,24.785715,140.14285,8.0,16.0
517.0,52.0,0.0,4.9883947,2.681669,16.194445,84.52778,76.0,16.0
494.0,49.0,0.0020242915,4.8724694,2.695386,17.774193,92.48387,68.0,16.0
439.0,52.0,0.0,4.94533,2.6266074,21.130434,122.71429,33.0,16.0
362.0,31.0,0.0,5.4005523,2.8023868,23.17647,135.11765,4.0,16.0
444.0,44.0,0.0,5.11036,2.6506817,23.095238,134.35,40.0,16.0
346.0,32.0,0.0,5.0549135,2.575987,20.105263,108.947365,44.0,16.0
461.0,40.0,0.0021691974,4.672451,2.407301,21.782608,112.695656,66.0,16.0
661.0,64.0,0.004538578,4.786687,2.497478,17.380953,90.02381,108.0,16.0
928.0,103.0,0.0,5.40194,2.8915539,23.113636,140.19048,50.0,17.0
376.0,30.0,0.005319149,4.9468083,2.5531254,26.866667,148.0,27.0,17.0
562.0,64.0,0.0035587188,5.1601424,2.6536713,16.578947,91.945946,46.0,17.0
473.0,56.0,0.006342495,5.2663846,2.4941514,16.71875,94.09677,70.0,17.0
676.0,57.0,0.00591716,5.022189,2.7720795,25.206896,139.2069,29.0,17.0
382.0,39.0,0.0,5.437173,2.9763432,21.947369,128.26315,14.0,17.0
518.0,53.0,0.0038610038,5.1621623,2.8244581,22.64,131.66667,4.0,17.0
405.0,47.0,0.0,5.4814816,3.018098,22.1,130.1,24.0,17.0
608.0,70.0,0.011513158,4.6348686,2.381724,13.0,64.21154,179.0,17.0
288.0,34.0,0.0,5.2604165,2.7959976,21.2,127.35714,0.0,17.0
428.0,44.0,0.0023364485,5.004673,2.652803,18.76,105.583336,55.0,17.0
587.0,53.0,0.003407155,5.1328793,2.7501376,24.423077,137.34616,36.0,17.0
387.0,50.0,0.005167959,5.0904393,2.4630785,13.96875,72.09375,87.0,17.0
938.0,102.0,0.0074626864,5.2004266,2.8420167,24.829268,144.15,20.0,17.0
938.0,102.0,0.0074626864,5.2004266,2.8420167,24.829268,144.15,20.0,17.0
404.0,51.0,0.0074257427,5.0643563,2.50659,14.5,75.03125,98.0,17.0
388.0,43.0,0.0077319588,4.837629,2.5609937,24.588236,132.11765,57.0,17.0
537.0,51.0,0.0037243948,5.037244,2.7548025,22.461538,123.46154,17.0,17.0
388.0,43.0,0.0077319588,4.8427835,2.563324,24.588236,132.29411,57.0,17.0
460.0,41.0,0.0,4.8565216,2.593693,22.0,121.045456,25.0,17.0
527.0,52.0,0.0,4.954459,2.5470526,23.04,129.375,31.0,17.0
336.0,38.0,0.0,5.098214,2.672477,20.5,112.666664,20.0,17.0
344.0,38.0,0.0029069767,5.0726743,2.6878192,20.944445,115.0,31.0,17.0
458.0,56.0,0.0065502184,5.3144107,2.9399862,16.933332,98.24138,45.0,17.0
393.0,39.0,0.0025445293,5.1323156,2.7122958,20.666666,119.2,35.0,17.0
397.0,41.0,0.005037783,5.088161,2.7073522,21.8,125.8421,35.0,17.0
414.0,44.0,0.0,5.285024,2.8625412,23.68421,135.8421,28.0,17.0
547.0,57.0,0.0018281536,5.120658,2.6315596,18.8125,103.3125,53.0,17.0
598.0,47.0,0.0,5.1755853,2.870261,25.0,146.48,22.0,17.0
422.0,38.0,0.0,5.2014217,2.8317232,24.105263,136.6842,16.0,17.0
396.0,45.0,0.0,5.2777777,2.6118627,16.961538,94.26923,30.0,17.0
619.0,69.0,0.0064620357,5.077544,2.8113196,21.870968,120.129036,14.0,17.0
584.0,66.0,0.006849315,5.027397,2.9182832,16.76923,88.82051,38.0,17.0
780.0,79.0,0.0076923077,5.00641,2.881189,19.545454,105.11364,46.0,17.0
327.0,36.0,0.0,5.1590214,2.8087523,22.25,124.75,9.0,17.0
487.0,44.0,0.0020533882,5.3141685,2.764892,23.954546,138.68182,17.0,17.0
604.0,57.0,0.0,5.3145695,3.0493257,28.173914,164.73914,17.0,17.0
586.0,54.0,0.0,5.317406,3.047116,27.391304,159.91304,21.0,17.0
377.0,41.0,0.0053050397,5.1883287,2.7163074,30.846153,178.53847,7.0,17.0
337.0,39.0,0.005934718,5.225519,2.6579819,27.76923,160.46153,7.0,17.0
374.0,42.0,0.010695187,4.933155,2.61798,20.3,109.65,75.0,17.0
621.0,58.0,0.009661836,5.096618,2.690772,23.310345,129.34483,17.0,17.0
526.0,50.0,0.0,5.2224336,2.7524526,26.904762,154.80952,11.0,17.0
543.0,107.0,0.02578269,4.972376,3.6105494,7.632184,38.195404,240.0,17.0
607.0,45.0,0.0032948928,4.9752884,2.8186948,30.761906,171.66667,33.0,17.0
571.0,86.0,0.0017513135,5.0420313,2.6010225,13.893617,73.391304,96.0,17.0
534.0,46.0,0.0,5.3220973,3.026288,25.086956,145.65218,19.0,17.0
455.0,38.0,0.0043956046,4.9846153,2.6215067,25.789474,142.21053,22.0,17.0
359.0,39.0,0.0,5.0334263,2.6534235,21.833334,119.22222,8.0,17.0
500.0,47.0,0.004,5.17,2.7959063,19.714285,108.96429,33.0,17.0
84.0,7.0,0.0,5.25,2.819469,22.5,130.5,4.0,18.0
296.0,35.0,0.0,4.8344593,2.7143812,19.117647,100.23529,28.0,18.0
460.0,56.0,0.0,4.9326086,2.9068546,16.612904,86.741936,49.0,18.0
315.0,29.0,0.0,5.0380955,2.7806258,18.368422,98.789474,35.0,18.0
313.0,29.0,0.0,5.105431,2.781455,19.222221,104.888885,39.0,18.0
505.0,63.0,0.0,5.0455446,2.7053134,17.625,94.0,21.0,18.0
480.0,49.0,0.0020833334,5.14375,2.8457127,19.592592,107.81481,12.0,18.0
425.0,43.0,0.0,5.0,2.5868447,18.8,100.68,37.0,18.0
401.0,48.0,0.0024937657,4.990025,2.6499715,15.033334,78.833336,36.0,18.0
503.0,41.0,0.0,5.107356,2.7580369,23.73913,132.65218,16.0,18.0
503.0,41.0,0.0,5.1053677,2.7591946,23.73913,132.17392,16.0,18.0
484.0,43.0,0.004132231,5.25,2.7222493,24.0,149.8,24.0,18.0
487.0,44.0,0.0020533882,5.1971254,2.7679138,23.26087,142.28572,35.0,18.0
563.0,48.0,0.001776199,5.0781527,2.676308,24.52,141.125,34.0,18.0
448.0,44.0,0.0,4.834821,2.5893736,20.541666,107.666664,50.0,18.0
445.0,43.0,0.0,4.8382025,2.5879369,21.217392,111.695656,45.0,18.0
412.0,52.0,0.0024271845,4.92233,2.676541,13.514286,68.22857,46.0,18.0
236.0,26.0,0.0,5.09322,2.6102386,14.0,74.210526,36.0,18.0
425.0,70.0,0.002352941,5.1411767,2.6874557,10.6875,52.75,72.0,18.0
516.0,57.0,0.0,5.1666665,2.8166392,17.90625,101.064514,55.0,18.0
457.0,53.0,0.0021881838,5.1137857,2.806713,17.033333,91.933334,60.0,18.0
585.0,67.0,0.0,5.0017095,2.7409513,15.97561,84.36585,64.0,18.0
442.0,51.0,0.0,4.9208145,2.6577926,19.52,103.52,28.0,18.0
880.0,87.0,0.0,5.044318,2.634835,25.078947,138.57895,62.0,18.0
514.0,48.0,0.0058365758,5.077821,2.7794724,20.25,118.61539,52.0,18.0
585.0,51.0,0.0,5.0957265,2.9781663,27.304348,154.13043,56.0,18.0
859.0,73.0,0.0,4.990687,2.6450744,23.325,127.25,77.0,18.0
449.0,36.0,0.0,5.142539,2.8460429,26.777779,152.0,34.0,18.0
450.0,34.0,0.0022222223,5.088889,2.8395808,29.9375,170.625,37.0,18.0
443.0,50.0,0.0,5.1309257,2.7746055,19.48,107.2,53.0,18.0
557.0,52.0,0.0,5.0394974,2.688874,22.333334,123.296295,71.0,18.0
482.0,54.0,0.0,5.26556,2.849623,21.08,119.48,53.0,18.0
554.0,60.0,0.0,5.039711,2.8962586,24.916666,138.16667,43.0,18.0
465.0,47.0,0.008602151,5.0817204,2.7454343,19.653847,107.38461,40.0,18.0
457.0,46.0,0.0,5.166302,2.7907953,21.041666,126.454544,45.0,18.0
350.0,42.0,0.0,5.0485716,2.802129,16.333334,87.041664,36.0,18.0
491.0,52.0,0.0,5.3503056,2.883956,21.4,123.4,47.0,18.0
456.0,44.0,0.0,5.3135967,3.0022547,22.454546,129.54546,39.0,18.0
178.0,17.0,0.0,4.9382024,2.8187983,17.727272,95.09091,39.0,18.0
456.0,41.0,0.0021929825,4.986842,2.7759616,20.08,117.04348,55.0,18.0
562.0,50.0,0.0,5.044484,2.7609022,21.206896,115.72414,42.0,18.0
378.0,40.0,0.0,5.185185,2.8623812,20.75,115.65,29.0,18.0
378.0,42.0,0.0,5.185185,2.8503408,20.75,115.65,29.0,18.0
393.0,40.0,0.0,4.9287534,2.6074872,23.555555,128.27777,67.0,18.0
358.0,42.0,0.0,5.4189944,2.9771707,21.722221,126.5,25.0,18.0
324.0,37.0,0.0,5.1512346,2.8886702,19.833334,109.44444,19.0,18.0
329.0,41.0,0.0,5.1702127,2.9289818,18.3,100.3,40.0,18.0
290.0,33.0,0.0,5.4586205,2.9583333,17.88889,102.77778,51.0,18.0
557.0,63.0,0.0,4.8653502,2.6572247,16.051283,82.23077,48.0,18.0
358.0,26.0,0.002793296,5.159218,2.9226167,31.666666,182.91667,12.0,18.0
506.0,49.0,0.0019762847,5.019763,2.6687317,26.0,144.4762,62.0,19.0
397.0,36.0,0.0,5.2392945,2.8347726,19.954546,116.52381,58.0,19.0
525.0,46.0,0.0,5.167619,2.690811,19.965517,110.48276,41.0,19.0
1002.0,110.0,0.001996008,4.8582835,2.7054102,19.982143,113.52941,40.0,19.0
584.0,45.0,0.0,4.994863,2.7100081,28.5,165.4762,53.0,19.0
556.0,52.0,0.0017985612,5.1546764,2.9652345,25.166666,147.47826,38.0,19.0
496.0,52.0,0.002016129,5.004032,2.7112322,19.571428,105.0,35.0,19.0
573.0,53.0,0.0034904014,4.9598603,2.6795325,22.321428,120.75,27.0,19.0
561.0,53.0,0.0035650623,4.9251337,2.6785128,22.666666,121.92593,29.0,19.0
544.0,74.0,0.0,5.3272057,2.8728447,16.210526,91.54054,59.0,19.0
615.0,73.0,0.0,5.108943,2.8892028,18.432432,100.16216,56.0,19.0
637.0,69.0,0.0,5.1522765,2.928297,20.588236,113.97059,47.0,19.0
557.0,56.0,0.0017953322,4.9371634,2.46949,23.26923,126.38461,74.0,19.0
646.0,68.0,0.0,4.9287925,2.6721585,19.833334,107.97143,61.0,19.0
536.0,65.0,0.0037313432,4.983209,2.672013,18.151516,101.83871,40.0,19.0
